id,business_id,name,address,latitude,longitude,stars,mainCategory,generalCategory
1767,o0CSAXG2N7zYJW1AlZoKAQ,Smoke's Poutinerie,2200 Yonge Street_ Unit 102,43.7064884968,-79.3985137261,3.5,canadian,Canadian
1768,iLPDJsSBF5n_YGBJu3bgOQ,Starbucks,1090 Don Mills Road,43.7340274,-79.3439154,3,sandwiches,Northern European
1769,8lupa8sxtlO1adKzHXBj6Q,Bistro in a Box,678 College St,43.6552795,-79.4169168,4.5,sandwiches,Northern European
1770,4YPytg3JVO-vlzx4tBFHbA,Bistro 990 Restaurant,990 Bay Street,43.6650602,-79.3875503,4,french,Western European
1771,1GLyPxQ-dSO76SeoNtjE9Q,Coq of the Walk,488 College Street,43.6562583,-79.4095456,5,french,Western European
1772,QFD-feElC5BnA4fbuChtIg,Grill Time Korean BBQ House,454 Yonge Street,43.6616606,-79.3833327,3,korean,East Asian
1773,9LfThlY69bLntguxARW5Cg,Popeyes Louisiana Kitchen,1115 Bloor Street W,43.6598084,-79.4346541,3,southern,American
1774,PLby3di7FpKKIgQP2gBSZQ,Chicken King,4186 Finch Ave East_ Unit 20,43.8039094,-79.2883456,4,chinese,East Asian
1775,T5G-WS6ER0TZ4aZou8Kbfw,Freshwest Grill,100 Wellington St W,43.6468356,-79.3825552,3,tex-mex,Latin American
1776,-UPP0Q_kZsuQ2zZ1k7lbyQ,Tasty Delight Fusion Cuisine,149 Ravel Road_ Unit B,43.791045,-79.36715,3,chinese,East Asian
1777,IUxspunkMJDdG1D6se9wvw,Kung Fu Tea,4893 Yonge Street,43.7637008,-79.411266,3,taiwanese,East Asian
1778,eo0kCynPIkYJL7WnsqFPQA,Green Mango Thai Food,730 Yonge St,43.6688789,-79.3864055,3,thai,Southeast Asian
1779,bJm67R1YQUNius2OjEQ5rA,McDonald's,344 Bathurst St,43.652085,-79.4062304,2,burgers,American
1780,R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,321 Spadina Ave,43.654353,-79.3983037,3.5,chinese,East Asian
1781,SzfC5CWkFRap2X4bG_CtPg,Thai Express,2901 Bayview North York_ Bayview Village,43.7683613313,-79.3870683905,2,thai,Southeast Asian
1782,8al-XRt5nuIize8_STWffQ,King Slice,1130 Queen Street W,43.6431907,-79.4239029,3.5,pizza,American
1783,qeE4XzK6hut5OShMy4wZqA,What A Bagel,2279 Yonge St,43.7072487,-79.3980637,3,bagels,Central European
1784,drrTCw8cVmda9BZ5HjEiOQ,Gourmet Paradise Sichuan Style,633 Silver Star Boulevard_ Unit 108,43.822345,-79.299582,3,chinese,East Asian
1785,mr4FiPaXTWlJ3qGzp4-7Yg,Table 17,782 Queen Street E,43.6596911,-79.3473714,4,french,Western European
1786,R9mqW9qeJW4ZrTyDQZ6xvg,Gabby's Bistro,383 Eglinton Ave. E.,43.7092824,-79.3849854,3,canadian,Canadian
1787,zbFtY82_ummK4amkT-M04Q,Jacky's Seafood Restaurant,3380 Midland Avenue,43.8092494104,-79.2901090533,1.5,chinese,East Asian
1788,_XV7rJ-RZ7LvJXesGkYlDQ,MaMa Chef Korean Restaurant,648 Bloor Street W,43.6643515,-79.4153597,4,korean,East Asian
1789,ANAPBJgCwEMg4ruYcQ-Law,Ravi Soups,322 Adelaide Street W,43.6475853,-79.3920316,4,sandwiches,Northern European
1790,4NlY7ECgX8Colkl0mBaaeQ,Pita Pit,70 Weston Road,43.6738585,-79.4697338,4.5,sandwiches,Northern European
1791,v2o2rsEDfXVCtmMGa8gPBw,Avli Restaurant,401 Danforth Avenue,43.6775367,-79.3514621,4,greek,Southern European
1792,xiyIDRoyNb5ymi9SGQJs3g,Quigley's,2232 Queen St E,43.6726331,-79.2876338,4,american,American
1793,nkTiiS4qTb9INNOWVvystw,The Friendly Thai,1218 Queen Street E,43.6633174,-79.3306028,2.5,thai,Southeast Asian
1794,47d-ZqdPRIAu87DZk4edow,Fit For Life,595 Bay Street,43.6562198,-79.3832909,3.5,sandwiches,Northern European
1795,41bFOgvQ1ca7YTaI7OtnCA,York Yaki Japanese Restaurant,3030 Don Mills Road E_ Unit 25A-1,43.785872,-79.351113,3,japanese,East Asian
1796,k3fn9JFiNLNy2q5p0cE1kg,Carisma,15 Toronto Street,43.6503158,-79.3759018,4.5,italian,Southern European
1797,ycTUCAYGmbJAXoJ3wuaC1g,241 Pizza,1016 Gerrard Street E,43.6690206,-79.337926,3,pizza,American
1798,qPVqfJAzC8APF8aWGBtFRA,Antler Kitchen & Bar,1454 Dundas Street West,43.6497653,-79.4306205,4.5,canadian,Canadian
1799,DKMW5M-VI8QKA9YFuBvWtA,Sichuan Secret,585 Bloor Street W,43.664728,-79.4126047,4,chinese,East Asian
1800,G2unb0jq9lTutaVS9r1Jyw,Cafeteria Playa Cabana,974 College Street W,43.653425942,-79.4277553669,3.5,mexican,Latin American
1801,1247DTKzVm84bOH8tjfzwA,Altona Kebob,6099 Yonge Street,43.7904832,-79.4181945,3.5,persian/iranian,Middle Eastern
1802,1NyHpXJqSLHnvDCOW0nJDg,Pizzaiolo,270 Adelaide Street W,43.6479858,-79.3901015,3,pizza,American
1803,4AyecI5Hs16pk-bVej-CJQ,Oishi Kada,280 Augusta Ave,43.6568413,-79.4033127,4,sushi,East Asian
1804,DXqZZEXApTmRauLzSUh1nQ,Papa John's Pizza,1269 College Street,43.6509146,-79.4394628,2.5,pizza,American
1805,iBt37-7t5GP2ZRT81yHgew,Shakey's Sports Pub,2255 Bloor Street W,43.6506625,-79.4776332,3.5,canadian,Canadian
1806,M8sRqVmRXeikXYt2J2MyuQ,Hero Certified Burgers - King & Bathurst,720 King Street W_ Suite 150,43.6438197,-79.4041983,2.5,burgers,American
1807,s4iKGMZeL5Rf-L3yA7l4UA,Tokyo Sushi,1049 Bloor St W,43.6605895,-79.431904,4,sushi,East Asian
1808,7EZGYd_9PXWfRu04-vzKKA,Pita Land,720 Spadina Avenue,43.6653855,-79.4034771,3,barbeque,American
1809,nFktMPlUZh06-dGTg4HdPw,The Spicy & Delicious,4664 Yonge Street_ Unit 13,43.7578864373,-79.4103981998,4,chinese,East Asian
1810,d5n_zQMaVZxFKNnS-4ludA,Hoops Sports Bar & Grill,125 Bremner Blvd,43.642256,-79.3830636,2,american,American
1811,fo7dUMSGvbBn3aa2df_KqA,Koryo Korean BBQ,10 Dundas Street E_ Suite 340,43.6564397,-79.3806859,3.5,korean,East Asian
1812,acvmtF41s5Qa1ZNadUV0Dw,Average Joe's Café,161 Baldwin Street_ Unit 1,43.6547744,-79.3997903,4,bagels,Central European
1813,UxWH8zRYIBgs6Q2oykvRdw,Cluny Bistro & Boulangerie,35 Tank House Lane,43.6505879,-79.3578962,3.5,french,Western European
1814,v38zwJvJiLv-yC7uEhhcKA,Jaipur Express,256 Queens Quay W,43.6391995,-79.3855473,3,indian,South Asian
1815,UBW3Asjmih0nARbBNK3oEA,Il Gatto Nero,720 College St,43.655254,-79.4188956,3,italian,Southern European
1816,nqnVKM55nIZn8fNH1fIJPA,Simon's Wok,797 Gerrard Street E,43.6668634,-79.3455517,4,chinese,East Asian
1817,ewkZj2cKq5wBB2TOqj8Mug,Concession Road,760 Street Clair Avenue W,43.6813132,-79.4283861,4,french,Western European
1818,mZRKH9ngRY92bI_irrHq6w,Richmond Station,1 Richmond Street W,43.6513729,-79.379285,4.5,canadian,Canadian
1819,iQJ0IvKNbOh_6DSkUCv9dQ,Marcel's Bistro,315 King Street W,43.6462642,-79.390558,2.5,french,Western European
1820,5D2lHX9z-psWbH5Dm0aZxQ,Mangiacake Ristorante & Catering,160 McCaul Street,43.655572,-79.3921693,3.5,italian,Southern European
1821,1DtyA7pnc66hTkv64lKlzw,Takht-e Tavoos,1120 College Street,43.6524676,-79.4329894,4.5,persian/iranian,Middle Eastern
1822,BS0GcQ1kUag8YJ2qcBH2lQ,Carens Wine and Cheese Bar,158 Cumberland Street,43.6698978,-79.3933731,3,french,Western European
1823,nJZK82jCm45_cJflW_pMKw,Kokyo Japanese Restaurant,501 Yonge Street,43.6630883514,-79.3834821409,3,japanese,East Asian
1824,GpSbW4sCch3vIyD0i15Sog,Pho Phoenix,1151 College Street,43.6520905,-79.4343072,3.5,vietnamese,Southeast Asian
1825,OFDywi_l7ox0745bvPhZBQ,A&W,832 College Street,43.6546548,-79.4225962,3,burgers,American
1826,20Auw3bgQLhYUwQyQz9MxA,Coffee Public,800 Bay Street,43.661198,-79.3864149,4,sandwiches,Northern European
1827,N66tW8NhIBR--sjdcwsr3Q,Round the Horn,331 Roncesvalles Avenue,43.649194155,-79.4499439001,4,hotdogs,American
1828,3OdBW4ooaACTNugCb03Djw,1 Plus 2 Pizza & Wings,3206 Lakeshore Blvd. W,43.597394,-79.5206401,2,pizza,American
1829,g6h219qiuvmraj-IO-NQCw,Vinny's Panini,787 Dupont Street,43.6705852564,-79.426069758,4,sandwiches,Northern European
1830,UMDqQdGB4uEmbdVDZ0cqEg,A&W,865 Pharmacy Avenue,43.7263358908,-79.2970204353,3.5,burgers,American
1831,Q3yVvXeU1FCZQR3iToo9eg,Caldense Bakery & Pastry VIII,802 Dundas St W,43.6518466,-79.4087244,2.5,portuguese,Southern European
1832,wmw_A_-1kFHPkzSBdsul8w,HexMex Handheld Grub,2855 Lake Shore  Boulevard W,43.6012623,-79.5023444,2.5,tex-mex,Latin American
1833,Qph2RWhxG-nu5ZkSAgKT0g,Tim Hortons,743 Av Pape,43.6799983,-79.3446684,4,sandwiches,Northern European
1834,ygJshif4VuxL1ijnRJnuYA,Lee Garden Restaurant,331 Spadina Avenue,43.6546569,-79.3984257,3.5,chinese,East Asian
1835,L50jcbfqPhqXuEcM5GQsUg,Souperfoods,3268 Finch Avenue E_ Unit 1,43.7963926594,-79.3186916783,3.5,chinese,East Asian
1836,Zqf9RJexzqqynVAR4WHEFg,Two Bite Saloon,840 Bloor Street W,43.6623595,-79.4239763,4,barbeque,American
1837,B_SA4Ulz2_pLpbS8qHZkwA,Sizzlers,460 Yonge Street,43.6621594254,-79.383430481,3,steakhouse,American
1838,JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,692 Mt Pleasant Road,43.705919,-79.3891807,3.5,chinese,East Asian
1839,hLDEtvhH3Z5H1J5-3UM5kg,Boralia,59 Ossington Avenue,43.6455612,-79.4192029,4.5,canadian,Canadian
1840,24rMzdpKbBdgFCPpMye5KA,Pumpernickel's Deli,200 Front Street W,43.6449355,-79.386151,2.5,sandwiches,Northern European
1841,rU3gQnwoCx_bjDJEsxathA,Amore Trattoria,2425 Yonge St,43.7106419,-79.3988265,3,italian,Southern European
1842,pdxD8dFqMImWmeBMU42wmg,Sorrel,1158 Yonge Street,43.6802187,-79.3910849,4,french,Western European
1843,PXjFfAdj7ZJ6M5Rm19lw3w,Billy's Dumplings,524 Bloor Street W,43.6653843108,-79.410929151,3.5,chinese,East Asian
1844,ebYONOzrccwssIuAbY1B7w,Pain Perdu,3185 Yonge Street,43.7274988,-79.4026632,4.5,french,Western European
1845,4DLsC4BTUoEqFGusetQVlQ,La Carnita,106 John Street,43.6475853662,-79.3903893379,3.5,mexican,Latin American
1846,9ybyFfpTnecSJzg8cbtzRg,Piazzetta Trattoria,936 Eglinton Avenue W,43.700506,-79.4284281,2.5,italian,Southern European
1847,7W8NfY5eKYxrLtfbpkWouA,Gyutaro,521 Bloor Street W,43.665478014,-79.4090728046,3.5,japanese,East Asian
1848,86d1M8MMrb94n5djgKWqEQ,Nawab Fusion Grill,5009 Yonge Street,43.7661188,-79.4120121,3.5,indian,South Asian
1849,r7Zec6VdAmE-7rtyNyP6SQ,Tian An Cuisine,492 Dundas Street W,43.6531973,-79.3974256,3,chinese,East Asian
1850,lrhJTOjs0FkhmCn6CVK3JA,Subway,259 King Street E,43.6512112,-79.3677061,2,sandwiches,Northern European
1851,ckrkcoE4yxEJwj2o65MP_g,It'z A Wrap,7 Mercer Street,43.6457583,-79.390203,5,sandwiches,Northern European
1852,wG4qwKeFdbS17bAKnNqZqw,b.good,10 King Street E,43.649505,-79.3774609,3,burgers,American
1853,eqg6UyuVLwzAplUvN9UkSw,Lisa Marie,638 Queen Street W,43.6469223,-79.4060226,3.5,canadian,Canadian
1854,QdbwZGnBWdkdN2XAG7rwLA,Ferg's Bar & Grill,5519 Yonge Street,43.7783355713,-79.414932251,4,korean,East Asian
1855,OKUr2j1XwSwrCAiXzX5oFw,Madinah Grill,2680 Lawrence Avenue E_ Suite  5,43.7524465,-79.2622936,3.5,indian,South Asian
1856,9eu2lQMROTKdrPyGkwZLYw,Soco Kitchen and Bar,75 Lower Simcoe Street,43.6426531323,-79.383846535,3.5,canadian,Canadian
1857,v9jNkOIBfP4aW2ru50Rn-A,East Side Mario's,151 Front Street W,43.6447469229,-79.3846135184,2.5,italian,Southern European
1858,X3zFSrTdOXZ2ZXFLrETyIw,Moe's Southwest Grill,35 Eglinton Ave E,43.7068791,-79.3971796,2.5,mexican,Latin American
1859,60kI2sFZCJO7X-r7tbkFVQ,Beer2Beer,319 Augusta Avenue,43.6569165,-79.402666,3.5,canadian,Canadian
1860,bE7zwbaBHFb_EKWL5qOhHQ,Mana'ish Global Flatbread Cafe,140 Spadina Avenue,43.6477264,-79.3962471,4.5,lebanese,Middle Eastern
1861,Pd61kr7Tfoh0lLq7Kz8PuQ,V's Caribbean Restaurant,1221 Weston Road,43.6882775,-79.4924573,4.5,carribean,African
1862,9OKpMIR4rs5w9Hi6LBRhUg,The Black Horse,928 Bloor St W,43.6617944,-79.4274499,3.5,burgers,American
1863,owfd8FWiwn2zxITgYmtaaA,Homebake Pizza Company,476 Roncesvalles Ave,43.6532108,-79.4517542,3.5,pizza,American
1864,isXy5v7DINDu9Zg-FGCYFw,Double Win Restaurant,3280 Midland Avenue_ Unit 15,43.8057920653,-79.2890381813,1.5,chinese,East Asian
1865,V_P9yqnmr9Ol42VWfFjW4g,Pizza Pizza,68 Wellesley Street E,43.6659478,-79.3806846,2,pizza,American
1866,04j0-HsVeAzrvkJwdyaybQ,Tenoch Restaurant,933 Saint Clair Avenue W,43.6795441,-79.4351529,3.5,mexican,Latin American
1867,KWKZvqNtsnPQltn6ZxOjDw,Al-Meezans Spicy Grill,670 Rexdale Boulevard_ Unit 4,43.7206848,-79.6131426,3,afghan,Multicultural
1868,nPatYo3wQ7tcvx7nzOU4GQ,Chopstick House,1780 Markham Road,43.7956409,-79.2399807,2.5,chinese,East Asian
1869,fC-fYPMzE7_CAWSBNMntxg,The Office Pub on King,7 King Street E,43.6490655,-79.37693,2.5,american,American
1870,9LtPr28HFXrISzNlJnRvjQ,River Towne Deli,510 Queen St E,43.6570353,-79.3585676,4,sandwiches,Northern European
1871,qTacF-_Iucc1Nxom_Za_5Q,Bar Begonia,252 Dupont Streeet,43.6752007,-79.4063661,3.5,french,Western European
1872,38k_heLKR2J5P7JKV2AonQ,Eki-Bento Japanese Express,403 Yonge Street,43.6594369,-79.382098,3.5,japanese,East Asian
1873,Osajpu52xFzvMDQoUtuJBg,Smoke's Poutinerie - Toronto Zoo,2000 Meadowvale Road,43.8197236668,-79.1855230635,2,poutine,Canadian
1874,0Eqjt54KPklmWTsly9ltyQ,South China,513 Mount Pleasant Rd,43.7019106,-79.387368,2.5,chinese,East Asian
1875,xGsMUrCRZImNks421EDyEg,Mandarin Garden Restaurant,5463 Yonge Street,43.7776923,-79.414776,1.5,chinese,East Asian
1876,wxB_hjDMc_-TFMdQqAUYdA,Casey's,925 Dixon Road,43.686213,-79.5962849,2,canadian,Canadian
1877,qW670GkK3WdOr3gQWpUegA,Com Tam Dao Vien Peach Garden Restaurant,2437 Finch Avenue W_ Unit 9 - 10,43.7507696674,-79.5464342695,3.5,vietnamese,Southeast Asian
1878,wnRM4PgCFRZjQp8tUOUKEQ,Big Trouble Pizza,235 Spadina Avenue,43.6513281157,-79.3970378693,5,pizza,American
1879,mCNzKFTukMYHkZVRMXIIyw,Sushi On Bloor,525 Bloor Street W,43.6653037,-79.409141,4,sushi,East Asian
1880,jhKKwn9FSwFbZsbbYi5WfQ,Holy Snack,4750 Yonge St_ Unit 133,43.7599881101,-79.4122253358,3.5,vietnamese,Southeast Asian
1881,ERX_Dz1prKPk_qXtFhUsAA,Indian Tandoori House,4862 Yonge Street,43.7629282,-79.4115105,3,indian,South Asian
1882,9pBcKw24z9nZiHW7Vx_z8A,Manchu Wok,161 Bay Street_ Unit C-220,43.6466166,-79.3787611,3.5,chinese,East Asian
1883,f7i3uVahlfykAQvDxx4CDg,Duke of Somerset,655 Bay St,43.6578757,-79.3843752,3,british,Northern European
1884,vOdY5xomz8nNX756zNYQxQ,Real Fruit Bubble Tea,85 Ellesmere Road,43.7580789614,-79.3132716045,3,taiwanese,East Asian
1885,fGbP45JCPckM0hA1O_l6Dw,McDonald's,20 Eglinton Ave E (& Yonge),43.7071054774,-79.3975443456,2.5,burgers,American
1886,iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,69 Kensington Avenue,43.6543411559,-79.4004796073,4.5,mexican,Latin American
1887,VOm_VVok4zS_tfFaz6GQlg,Il Bun Ji Restaurant,668 Bloor St W,43.6640864,-79.4163258,3.5,korean,East Asian
1888,rqpwmVVNfeK6nR9ufhuolQ,Yummi's Burger & Shawarma,2020 Lawrence Avenue E,43.7454711,-79.2961939,4,burgers,American
1889,q_6nESzuHPGpS-6Q0hCeww,SS Kitchen,515 East Avenue,43.7986232,-79.1388754,4,chinese,East Asian
1890,IhsCjWwPeG7_vhy3YPEBKw,Acme Burger Company,542 Church St,43.6654081,-79.380823,2.5,burgers,American
1891,t3DvBmKaRrUzh5TZ0WC3Aw,Warung Indonesia D'Eglinton,2439 Yonge Street,43.7107979,-79.3991937,2,indonesian,Southeast Asian
1892,L-flftwvkRtuglXENo47AQ,College Station Cafe,6 College Street,43.6613392,-79.3833421,3,sandwiches,Northern European
1893,NkcT0GT7Xt2mtvIgHSxOcw,La Burrita,735 Bloor Street W,43.6634230797,-79.4187068939,3,mexican,Latin American
1894,1DjtSWDLN16UTffEEu9V8A,Pizzaiolo,346 Bloor Street W,43.6666378801,-79.4044644985,4,pizza,American
1895,-0aOudcaAyac0VJbMX-L1g,Express Pizza & Grill,4917 Bathurst,43.7732379,-79.4426406,3,pizza,American
1896,fLU0yUTZ3bArJaWroR9ZaQ,The Eggman,Bay and Elm,43.657305,-79.384355,4.5,canadian,Canadian
1897,KpEu3vvj1ruoID0T3lmD4Q,Mira,420A Wellington Street W,43.644177,-79.396429,4.5,peruvian,Latin American
1898,g-hiWN6W8JvLxXUL9W3CqA,Bibiche Bistro,2326 Queen Street E,43.6735851,-79.2830547,3.5,french,Western European
1899,hswjarHSdQwN8Tk8TC5tEw,Jetsun's Juicy Burger,298 Queen St W_ Unit E4,43.6496877,-79.3932772,1.5,burgers,American
1900,e6UDJBEIoXBbnXtdwkqIGA,Hot-Star,374A Yonge Street,43.6587887,-79.3822582,3.5,taiwanese,East Asian
1901,eOxixaXxmFjCxdlrG1-B1A,KO Burger,788 Broadview Avenue,43.6771361,-79.3589197,2,burgers,American
1902,wKmDYX_XuYCbIerCbYfWnQ,The Captain's Boil,865 York Mills Rd_ Suite 10A,43.7548660252,-79.349670226,3.5,cajun/creole,Western European
1903,1LCjdiV8mdcAChsANnTrLw,Wood Firepit & Tap,2084 Queen Street E,43.6708278,-79.2964059,4,barbeque,American
1904,Mk77MGntQHU8ZYVofKBJ-w,Red & White Shawarma,1635 Lawrence Avenue W_ Suite 10,43.7045581,-79.4921887,4.5,greek,Southern European
1905,jdbA0oUH8mGG8aSigNa-5g,Shalom Ethopian Restaurant,587 Parliament Street,43.6675136,-79.36912,4.5,ethiopian,African
1906,R39q-GVgLaEIh2Ce8PQGDQ,Pizza Nova,4198 Sheppard Ave E,43.7856298,-79.2793312,1.5,pizza,American
1907,lRidtP8BPrIy7QvFCWpDpg,Divino,1 Balmoral Avenue,43.6858371,-79.3932282,3.5,italian,Southern European
1908,WsJrIGGGo3qqrpneFeHx8g,Sabatino's Ristorante,1144 Eglinton Avenue W,43.6996483,-79.432514,3.5,italian,Southern European
1909,ORp9PRTDtalvEGL19Wco-Q,M&J's Eastside Deli,1433 Kingston Road,43.6873760584,-79.2712869868,5,sandwiches,Northern European
1910,9CGmq4GMEyyPTeNflnW0SQ,Debu's Biryani House,365 King Street W,43.6458616,-79.3925945,4,indian,South Asian
1911,Qz1MaUxveZBh58BIoir2rg,Caribbean Taste,224 Adelaide Street W,43.6484781,-79.3880553,3,carribean,African
1912,KxHDiCOhHWQu_VOw8DMfJA,The Hole In the Wall,2867 Dundas Street W,43.6651879,-79.4650863,4.5,canadian,Canadian
1913,ROUjTKM6H56_hJqIDKrjnw,The Spice Village,25 Wellesley Street E,43.6650383,-79.3832001,2.5,indian,South Asian
1914,VqFOdZveUE6p6cT-dpcknA,Cultures,Dufferin Mall_ 900 Dufferin Street_ Unit K1,43.655066905,-79.4351439245,4.5,sandwiches,Northern European
1915,1qUzvlZLyT_ELWnIokUTJw,Oh Boy Burger Market,571 Queen St W,43.6477808,-79.4009102,3,burgers,American
1916,pWy-sZB1s_-ypb8qydreLQ,Churrasco Portugril,1733 Eglinton Avenue E,43.7255574,-79.312667,3,portuguese,Southern European
1917,J5Uz9eK9qHfxxhT_4ktZGA,Tsampa Cafe,1528 Queen W,43.6401364,-79.4390084,4,himalayan/nepalese,South Asian
1918,g57cnMjtoAtH9QYhL2SZog,JJJ Jerk Restaurant,2478 Kingston Road,43.7103184,-79.2489087,2.5,carribean,African
1919,9cvNWTKOXRrJDcf8LphP-A,Big Bite Burgers,994 Eglinton Avenue W,43.7003224,-79.4295168,3,burgers,American
1920,BDaWhBjEF23ucDjy353-GA,Pho Lien,1300 Finch Avenue W,43.7647552,-79.489986,4,vietnamese,Southeast Asian
1921,eRlqiS7yhs7zIsnPLFWFQQ,Pho St Clair,781 Street Clair Avenue W,43.6808633,-79.4292933,3,vietnamese,Southeast Asian
1922,L-Yj3Y1bYKTSg4uE9KTVBw,Adamson Barbecue,176 Wicksteed Avenue,43.7124962,-79.3531121,4.5,barbeque,American
1923,UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,2200 Yonge Street,43.7060318,-79.3985138,3.5,chinese,East Asian
1924,7Uti5EeAwm3drG14KVrE3Q,Spuntini Restaurant & Bar,116 Avenue Road,43.6736577,-79.3963287,4,italian,Southern European
1925,mdEkl6kDxMrg-n5s6y6Zhw,Ace & Ale Tap House,566 Queen Street W,43.6473239,-79.4034283,3.5,hungarian,Central European
1926,7PHMqeH3ypMtmYVV9eyb-A,Dairy Queen,2957 Dufferin Street,43.7101064,-79.4533936,2,burgers,American
1927,5EnHfzuyBf03UhJH4E4mAA,Mr Flamingo,1265 Dundas St W,43.6493445,-79.4245016,3.5,canadian,Canadian
1928,ExrZIHEnesi-WH8t0iD-Uw,Rasta Pasta,214 Augusta Avenue,43.654787,-79.4021369,4.5,carribean,African
1929,lkWp0VRR2rfwchnl5M843g,NishDish Marketeria and Catering,690 Bloor Street W,43.6639736,-79.4171032,4.5,canadian,Canadian
1930,8oOUIbIrscMlf4UOTRn20Q,Original Motorcycle Cafe,225 Queen St W,43.6504047,-79.3880511,3,burgers,American
1931,3etJqAlwlr8km-MXTOBIFQ,Krystos Modern Greek Cuisine,3200 Dufferin Street_ Unit 22,43.7187157,-79.4563123,3.5,greek,Southern European
1932,tS58M3ksle_MHc_vn4VgRA,Pavillion Pastries Cafe,2554 Danforth Avenue,43.6881637573,-79.3016815186,4,greek,Southern European
1933,CRJGkRhL8maqh9C6_xr2UA,Etcetera Resto Cafe and Bar,147 Spadina Avenue,43.6480684,-79.3956287,4,canadian,Canadian
1934,Dpl8d6eXq-YnF5zEV1cwMw,Poop Cafe,706 Bloor Street W,43.6638533,-79.4176645,2.5,korean,East Asian
1935,GjEbrETDJf0KPHQWvWkoqA,Red Sauce,50c Clinton Street,43.6555203,-79.4141069,4,italian,Southern European
1936,mQkzRJ2I0LGG6Cv4EbEjEQ,Brunchworks Cafe,928 St-Clair Avenue W,43.6798928,-79.4346301,2.5,new american,American
1937,mMCLCMnerDC4zNV8NQ_cag,Sushi on Gerrard,1024 Gerrard Street E,43.6688757871,-79.3369645427,3.5,sushi,East Asian
1938,29L2u1-bqyXebJls83ArzA,The Korean Kitchen,699 Bloor Street W,43.6636777,-79.4174415,3.5,korean,East Asian
1939,-Z7Oxv9nuPJI4ov4ufvvdA,Bon Appetit Cafe,176 Yonge Street_ 8th Floor,43.652321,-79.37938,3.5,american,American
1940,JJ8ypBu3b--fy4HA5RB1gg,Morton's The Steakhouse,4 Avenue Road_ Prince Arthur,43.6697130529,-79.3949747086,4,steakhouse,American
1941,k28OVH_iA7vI5dPtfNH2Zw,Manhattan Classic Grill,3200 Dufferin St,43.7186121,-79.4559215,3,steakhouse,American
1942,RjZP38S11LqnPcoMxHESug,Burro Burrito,388 Richmond Street W,43.6481726,-79.3947836,4,mexican,Latin American
1943,SILSPO3t7JEMJvDjDPTOag,Nortown Foods,892 Eglinton Avenue W,43.7008729,-79.4272404,2.5,sandwiches,Northern European
1944,8cKneAw3jTSRUM-4qM0XKQ,Oh Bar,5467 Yonge Street,43.7777531,-79.4147928,3,korean,East Asian
1945,Ib-WbHVHp_e1PZnU0P6JfQ,King Crab Seafood Restaurant,405 Dundas Street W,43.6533183,-79.3947562,3,chinese,East Asian
1946,bYvm_7jKKaewN2kFLFF4TA,Fit For Life Sandwich Bar,519 King Street W,43.644737,-79.3980594,2,sandwiches,Northern European
1947,Qw3sC3gKTXDakgGmBZV5HA,Ottoman Authentic Doner Gyros,664 Bloor Street West,43.664216185,-79.4162929058,1.5,greek,Southern European
1948,L3cr192keA1dWb_ebk1pJQ,BB Cafe,6095 Yonge Street,43.7911319,-79.4178407,4.5,persian/iranian,Middle Eastern
1949,0gEPvzMBpVv6M75cdITSGg,Sushi Café Myoung Dong Soon To Fu Korea Restaurant,620 Bloor Street  West,43.6645273,-79.4140507,5,korean,East Asian
1950,jeWIm7obsv14C6JHh1OadA,Home Of Hot Taste,658 Bloor Street W,43.6642855,-79.4156887,3,korean,East Asian
1951,sTV4qyjDkY5cLvx2omtLyw,Wildly Delicious at the Distillery,11 Tank House Lane,43.6503674,-79.3589235,4,sandwiches,Northern European
1952,evWd8FifWdKDuDXzMcaasw,Subway,777 Bay Street_ Unit M211,43.6604859,-79.3844559,2,sandwiches,Northern European
1953,8-4EI1VyBQsMEvScE4LEJw,The Copper Chimney,2050 Avenue Road,43.7362589,-79.4203952,3.5,indian,South Asian
1954,CwVE2bN5YscfeTQPZylruA,Phyllo Cafe,1028 Pape Avenue,43.6892823704,-79.3489094451,3.5,greek,Southern European
1955,28adZ4lsuUeVB2aWzohK9g,Prohibition Gastrohouse,696 Queen Street E,43.6588948,-79.350384,3.5,american,American
1956,aIBPN-DjQj0rrPokHWGOaw,Mamma's Pizza,2392 Bloor Street W,43.6498805,-79.4825957,3,pizza,American
1957,niKwlIH1RUMUkEGNhkWUTg,Zoe's,548 King Street W,43.6448919,-79.3983816,3,sandwiches,Northern European
1958,9ot8oInkYZTt6wkkGe__vQ,Auberge du Pommier,4150 Yonge Street,43.7468226,-79.4077734,4,french,Western European
1959,iu1V76zUh6qcQ0q51TR66Q,Kyochon BBQ,5457 Yonge Street,43.7776641846,-79.4147796631,3.5,korean,East Asian
1960,hWLdQFCBxCMDR7KKMp_OQQ,Subway,24 Richmond Street E_ Unit 113,43.6520027,-79.3781534,2.5,sandwiches,Northern European
1961,uA3DKoAMWMQ5u-yugh0CKw,Sushi House,500 Rexdale Boulevard_ Suite M021,43.7206319,-79.6000253,4,japanese,East Asian
